0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMM
0,1,1,1,0,0,0,1,1,1,4,2,0,1,1,2,0,3,3,1,0,1,2,0,0,0,19,27,39,0,0,0,39,28,62,30,20,0,64,65,80,0,166,158,87,0,51,10,0,0,0,Maple Trees
0,1,1,1,0,0,0,1,4,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,11,30,19,0,0,0,72,60,39,95,0,0,73,100,0,0,117,0,122,0,0,0,0,0,0,Marmite Gimbap
0,1,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25,31,39,0,0,0,47,10,101,92,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,Master
0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,4,0,0,1,4,9,0,0,0,36,27,39,39,51,52,129,129,126,0,89,79,89,0,131,20,60,0,0,Mikey Groundhogs
0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MindstreamX
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,41,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mission
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mission San Jose High School
0,1,1,1,0,0,0,1,2,1,2,0,0,4,0,0,0,4,0,3,0,1,0,0,0,0,3,6,88,0,0,0,23,80,49,20,0,0,40,0,0,0,30,0,165,0,143,0,0,0,0,Molerats
0,1,1,1,0,0,0,1,1,1,1,4,0,1,1,2,0,1,1,1,0,3,4,1,4,0,6,26,7,0,0,0,23,87,67,47,20,0,38,31,20,0,91,81,79,0,187,30,190,10,0,Monkey Monks
0,1,1,1,0,0,0,1,2,1,2,0,0,1,3,4,4,4,2,3,4,0,0,0,0,0,16,229,40,0,0,0,30,10,155,30,0,0,168,152,10,10,130,10,167,10,0,0,0,0,0,Monkey in the middle
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monkeys with Typewriters
0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,2,3,3,1,0,1,2,1,0,0,23,39,26,0,0,0,96,131,146,136,0,0,65,67,143,20,210,171,13,0,76,10,79,0,0,Mr Lu
0,1,3,1,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,2,0,0,0,0,32,251,85,0,0,0,0,0,0,0,0,0,155,157,10,0,0,0,0,0,50,0,0,0,0,Mr. Bouwlean
0,1,1,1,0,0,0,1,0,3,0,0,0,2,0,0,0,1,1,0,0,1,2,0,0,0,121,125,158,0,0,0,110,0,162,0,0,0,40,0,0,0,63,53,0,0,115,10,0,0,0,Mushrooms
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A
